a1_x_mean,a1_y_mean,a1_z_mean,a2_x_mean,a2_y_mean,a2_z_mean,rpm_mean,hz_mean,w_mean,status,a1_x_range,a1_y_range,a1_z_range,a2_x_range,a2_y_range,a2_z_range,w_range,a1_x_min,a1_y_min,a1_z_min,a2_x_min,a2_y_min,a2_z_min,a1_x_max,a1_y_max,a1_z_max,a2_x_max,a2_y_max,a2_z_max,w_max,a1_x_fft_mean,a1_y_fft_mean,a1_z_fft_mean,a2_x_fft_mean,a2_y_fft_mean,a2_z_fft_mean,a1_x_ff_range,a1_y_fft_range,a1_z_fft_range,a2_x_fft_range,a2_y_fft_range,a2_z_fft_range,a1_x_fft_min,a1_y_fft_min,a1_z_fft_min,a2_x_fft_min,a2_y_fft_min,a2_z_fft_min,a1_x_fft_max,a1_y_fft_max,a1_z_fft_max,a2_x_fft_max,a2_y_fft_max,a2_z_fft_max
-0.08933367211477952,0.019110647823597324,-0.11245188753279546,0.15022589503901454,0.03831311316166354,0.1901178293133972,0.0,0.0,0.00034686546518621,0.0,0.8657666519461541,0.9463449589550041,0.8642871741798517,0.660830116081144,0.6727831817010195,0.7971669999439408,0.0020826595086476706,-0.4639092173507388,-0.418100723213751,-0.4944027972481897,-0.1860296425036849,-0.286109344513294,-0.2432221518563075,0.4018574345954153,0.5282442357412531,0.369884376931662,0.4748004735774591,0.3866738371877254,0.5539448480876333,0.0020840670097571,0.2879656300095291,0.5792957910745453,0.3299862386597566,0.5276814471678846,0.3299862386597566,0.5792957910745453,1.0839652979907357,1.2584830517357888,0.8356722353608163,1.368208936157988,0.8356722353608163,1.2584830517357888,0.008508290142094144,0.023519164831733073,0.030920868738128025,0.0028528834341518053,0.030920868738128025,0.023519164831733073,1.0924735881328298,1.2820022165675218,0.8665931040989443,1.37106181959214,0.8665931040989443,1.2820022165675218
-0.10208288770045269,-0.0017594130045834888,-0.11798332544750825,-0.1680550633462477,0.029522079587462176,0.14340384311662693,293.92639309986777,4.8987732183311286,0.16973756812238427,0.0,4.809814733033232,2.8390348768646376,6.818265485197191,8.685195811353,7.785062531113381,5.779460749592667,1.6574718665468764,-2.291638815903315,-1.459080178063772,-3.1832962280301147,-5.000649059666722,-3.5539133699191456,-2.734369026680671,2.518175917129917,1.3799546988008655,3.634969257167076,3.684546751686277,4.231149161194235,3.0450917229119967,1.6574732740479858,1.916261945900696,2.2093445329527484,1.3694063582141967,0.8395379474430287,1.3694063582141967,2.2093445329527484,8.386985128800793,8.735804792341346,5.8144520226675525,5.081384600185098,5.8144520226675525,8.735804792341346,0.005505139931183067,0.025030686407079478,0.025383595717588987,0.00016505214953310698,0.025383595717588987,0.025030686407079478,8.392490268731976,8.760835478748426,5.839835618385141,5.081549652334631,5.839835618385141,8.760835478748426
-0.08874366817418004,0.01005097208318916,-0.11780406588547379,-0.10501816389227502,0.04425923499613819,0.12015313895163302,116.67049903859838,1.944508317309973,0.08552128823952539,0.0,3.559262902444507,2.1765934055961687,4.609531595626008,6.4194925562176275,6.05504863531065,4.484064374684011,1.5962758259226189,-1.9068536372607443,-1.0805421944818416,-2.4150409620922635,-3.490180222909808,-3.169465837518448,-1.93720202673673,1.6524092651837627,1.096051211114327,2.1944906335337437,2.9293123333078195,2.885582797792201,2.5468623479472807,1.5962772334237283,0.9938954134690142,1.2713514413173796,0.8282515108288643,0.5073435779967695,0.8282515108288643,1.2713514413173796,6.436458663901167,6.992046332674711,4.625426932835563,3.299999769741387,4.625426932835563,6.992046332674711,0.000157438209123395,0.02589391370565194,0.029894123232427683,0.00017385875406841778,0.029894123232427683,0.02589391370565194,6.436616102110291,7.017940246380363,4.65532105606799,3.3001736284954557,4.65532105606799,7.017940246380363
-0.0932328285916892,0.013508285666584878,-0.12950715443661365,-0.09567843158501192,0.03321277589848237,0.13048973771761546,0.0,0.0,0.00036019189655703797,0.0,0.7695703572855178,0.8517104630596144,0.8642871741798517,0.7552344183784573,0.6727831817010195,0.7971669999439408,0.0020826595086476706,-0.4639092173507388,-0.418100723213751,-0.4944027972481897,-0.4692425493956085,-0.286109344513294,-0.2432221518563075,0.305661139934779,0.4336097398458634,0.369884376931662,0.2859918689828488,0.3866738371877254,0.5539448480876333,0.0020840670097571,0.2545681777334978,0.5486393729737234,0.3964182653942907,0.28877713539075467,0.3964182653942907,0.5486393729737234,1.1245178757656382,1.3708472461376022,1.0998680794592464,1.087973844759174,1.0998680794592464,1.3708472461376022,0.010460232220655757,0.024457523705727346,0.03094281190802942,9.472335416399469e-06,0.03094281190802942,0.024457523705727346,1.134978107986294,1.3953047698433296,1.1308108913672759,1.0879833170945905,1.1308108913672759,1.3953047698433296
-0.0787136011842349,0.023930698147869873,-0.1299937161050396,-0.06720609401214404,0.033904781456807,0.14996718474957105,0.0,0.0,0.00036910741983009796,0.0,0.7695703572855178,0.7570759671638534,0.7682552659378591,0.7552344183784573,0.6727831817010195,0.7971669999439408,0.0020826595086476706,-0.4639092173507388,-0.32346622731799,-0.4944027972481897,-0.4692425493956085,-0.286109344513294,-0.2432221518563075,0.305661139934779,0.4336097398458634,0.2738524686896694,0.2859918689828488,0.3866738371877254,0.5539448480876333,0.0020840670097571,0.2389193906926303,0.5607527456200465,0.3816998191546916,0.3201467396552576,0.3816998191546916,0.5607527456200465,0.9358192280529336,1.3421043057376691,0.9236032834861588,1.0862007970666758,0.9236032834861588,1.3421043057376691,0.0085724506535989,0.02390818292985367,0.03048716798509011,0.0016981084672603106,0.03048716798509011,0.02390818292985367,0.9443916787065325,1.366012488667523,0.9540904514712489,1.087898905533936,0.9540904514712489,1.366012488667523
-0.05598562329905022,0.027388011731237345,-0.1106336834033863,0.40934682398468475,0.05633088751352569,0.21110989364520744,166.69205878397878,2.7782009797329796,0.09947987689516306,0.0,4.136440670408736,3.4068418522373403,7.298425026407932,5.6642581378388,7.592838764913024,5.87910662458601,1.5331829332378009,-2.3878351105643283,-1.459080178063772,-4.815838668147448,-2.357328595341752,-3.169465837518448,-2.535077276694788,1.7486055598444077,1.9477616741735684,2.4825863582604835,3.3069295424970484,4.423372927394576,3.344029347891221,1.5331843407389103,1.0371466786334744,1.1608024120159262,0.8999859812895644,1.0957423270169533,0.8999859812895644,1.1608024120159262,10.425564050658187,6.756268619942293,5.695403163097294,8.653987197622262,5.695403163097294,6.756268619942293,0.0011109185305477887,0.021294696090069377,0.029041150657763384,0.0017590806086753563,0.029041150657763384,0.021294696090069377,10.426674969188735,6.777563316032363,5.724444313755057,8.655746278230938,5.724444313755057,6.777563316032363
-0.06973528034921628,0.018454515318696005,-0.10771431339280678,0.4326835675126119,0.0768860155792251,0.21214621074510873,410.2388387145454,6.837313978575757,0.1960436173410436,0.0,4.809814733033608,3.7853798358192616,5.569850678048228,6.702705463109173,9.611188310016832,4.882647874656177,1.5510796636558302,-2.8688165838675435,-1.7429836657503035,-2.607104778576634,-2.451732897639057,-4.130584668520173,-2.3357855267088965,1.9409981491660653,2.042396170068958,2.9627458994715945,4.250972565470116,5.480603641496659,2.5468623479472807,1.5510810711569396,1.7049802558888851,1.911419465046135,1.3669005548823017,1.2177948446640507,1.3669005548823017,1.911419465046135,11.313423937081456,8.257014349420558,6.618114487218089,6.116884589678223,6.618114487218089,8.257014349420558,0.00036931322298969227,0.026427655842415767,0.034028758256208706,0.00015220127672727068,0.034028758256208706,0.026427655842415767,11.313793250304446,8.283442005262973,6.652143245474298,6.117036790954951,6.652143245474298,8.283442005262973
-0.06157783456200213,0.01658706126635538,-0.08620316594655203,0.36413345680448905,0.026036421960358335,0.16572451911502759,618.0516341058615,10.300860568431025,0.2781958281643067,0.0,7.984292456835545,5.0156282824607965,8.738903650040895,12.272559298651046,9.89952395931716,7.0748571245013245,1.4801158316592191,-4.215564709116904,-2.6893286247053068,-4.719806759905079,-5.944692082639798,-4.899479733321549,-3.4318901516312783,3.7687277477186414,2.3262996577554897,4.019096890135816,6.327867216011248,5.000044225995611,3.6429669728700462,1.4801172391603286,2.5595967674313544,3.1543505858615064,2.5469438658857633,1.5809685004106493,2.5469438658857633,3.1543505858615064,11.65010325158149,10.977994557858661,10.231397034644123,8.098344430475954,10.231397034644123,10.977994557858661,0.0010239563230265425,0.0588842770950192,0.03052972673745056,0.00019143871177307314,0.03052972673745056,0.0588842770950192,11.651127207904516,11.036878834953681,10.261926761381574,8.098535869187728,10.261926761381574,11.036878834953681
-0.059936084466452266,0.027993672504962434,-0.08925057850144315,0.4226641242287978,0.03605768763827202,0.22466173264422945,319.2875531759556,5.321459219599261,0.15470713547568288,0.0,5.675581384979386,3.880014331715021,5.761914494532599,9.91245174121799,7.97728629731372,8.968128749368022,1.9174142515702401,-3.1574054678494687,-1.7429836657503035,-2.9912324115457523,-4.245414641288265,-4.130584668520173,-3.730827776610495,2.518175917129917,2.1370306659647174,2.770682082986847,5.6670370999297255,3.8467016287935465,5.237300972757527,1.9174156590713496,1.8834193140415953,2.275847972863384,1.559895210865362,1.3212843026285845,1.559895210865362,2.275847972863384,11.076445406869201,10.744633616355971,8.186596939769425,6.746909878898858,8.186596939769425,10.744633616355971,0.001458504295883012,0.020692248600057087,0.036861455548554994,0.00017454288645790683,0.036861455548554994,0.020692248600057087,11.077903911165084,10.765325864956028,8.22345839531798,6.747084421785316,8.22345839531798,10.765325864956028
-0.06763178803930803,0.017899326276108088,-0.10397547109858699,0.4034056465601379,0.03608331747377273,0.17943579151408154,315.84915023542277,5.264152503923713,0.15951307076306676,0.0,5.194599911676171,3.5014763481330924,8.834935558283266,8.496387206758751,7.6889506480134,9.665649874318628,1.5421183174119109,-2.676423994546254,-1.6483491698549138,-5.00790248463182,-3.1125630137205795,-3.5539133699191456,-4.029765401589327,2.518175917129917,1.8531271782781784,3.827033073651446,5.383824193038172,4.135037278094254,5.635884472729302,1.5421197249130203,1.7038822053476845,1.9763477127372526,1.3959214698995877,1.2598307567711933,1.3959214698995877,1.9763477127372526,9.737859780769375,8.506177014916634,6.681475827720457,7.765441040079181,6.681475827720457,8.506177014916634,2.1236531816293258e-05,0.025494825881284898,0.03505739250988704,0.0001863025353145975,0.03505739250988704,0.025494825881284898,9.737881017301191,8.53167184079792,6.716533220230344,7.765627342614495,6.716533220230344,8.53167184079792
