a1_x_mean,a1_y_mean,a1_z_mean,a2_x_mean,a2_y_mean,a2_z_mean,rpm_mean,hz_mean,w_mean,status,a1_x_range,a1_y_range,a1_z_range,a2_x_range,a2_y_range,a2_z_range,w_range,a1_x_min,a1_y_min,a1_z_min,a2_x_min,a2_y_min,a2_z_min,a1_x_max,a1_y_max,a1_z_max,a2_x_max,a2_y_max,a2_z_max,w_max,a1_x_fft_mean,a1_y_fft_mean,a1_z_fft_mean,a2_x_fft_mean,a2_y_fft_mean,a2_z_fft_mean,a1_x_ff_range,a1_y_fft_range,a1_z_fft_range,a2_x_fft_range,a2_y_fft_range,a2_z_fft_range,a1_x_fft_min,a1_y_fft_min,a1_z_fft_min,a2_x_fft_min,a2_y_fft_min,a2_z_fft_min,a1_x_fft_max,a1_y_fft_max,a1_z_fft_max,a2_x_fft_max,a2_y_fft_max,a2_z_fft_max
-0.13389741310346348,-0.024574339363215812,-0.19487904178635354,0.20562762259297648,-0.004294570785364147,0.1285175737137636,1209.9764917651314,20.16627486275219,0.36119188739834246,0.0,12.024536832583637,11.450774003353917,16.325424401175567,14.915879762975639,19.79904791863395,16.740506998820344,1.8092271362690957,-6.716668370294353,-5.812266989256477,-8.080923548382485,-6.8887351056128665,-10.570080836231142,-7.417725151350574,5.307868462289284,5.63850701409744,8.244500852793083,8.027144657362772,9.228967082402807,9.322781847469772,1.8092285437702051,3.8523426984238336,4.108435723190679,3.8051452487237696,2.564834652410406,3.8051452487237696,4.108435723190679,23.415443175280537,13.699595194737263,17.73739939917904,17.659932793770317,17.73739939917904,13.699595194737263,0.00015288086232984055,0.009703133768876054,0.007786059797340161,1.8538317885230526e-06,0.007786059797340161,0.009703133768876054,23.415596056142867,13.70929832850614,17.74518545897638,17.659934647602107,17.74518545897638,13.70929832850614
-0.1588788108873179,-0.016272680704768852,-0.18686638621717017,0.16186589144344515,-0.027021212812508733,0.10835771544439814,1069.4482251310528,17.824137085517545,0.4879516884445912,0.0,14.237051609779162,15.425422830964699,15.077009594026974,22.27941534216597,29.6024599948515,21.42386312349025,1.9575338828650257,-7.871023906222433,-5.812266989256477,-7.792827823656121,-9.060034058450931,-10.37785707003117,-11.303914276076537,6.366027703556727,9.613155841708222,7.284181770370853,13.21938128371504,19.22460292482033,10.119948847413712,1.9575352903661352,4.094642514834988,4.408227172350529,4.228896754879905,2.911653814223999,4.228896754879905,4.408227172350529,36.56058883576197,25.524594432004335,25.55587086341307,25.872001068563037,25.55587086341307,25.524594432004335,5.289519452475466e-05,0.018300989173522384,0.022452106747766657,3.275365754429327e-05,0.022452106747766657,0.018300989173522384,36.56064173095649,25.542895421177857,25.578322970160837,25.87203382222058,25.578322970160837,25.542895421177857
-0.16254815408571413,-0.023428262691093864,-0.17412923311824,0.22414677788687246,-0.013013979265165485,0.14445851423337827,1055.908220421177,17.59847034035295,0.5157405898537745,0.0,13.756070136475568,12.302484466413532,17.38177539183979,19.730499180138686,23.162963827139787,18.434486873700777,2.2934450854350805,-7.582435022240131,-4.865922030301474,-9.233306447289085,-8.58801254696477,-9.416738239029078,-8.812767401252172,6.173635114235438,7.436562436112057,8.148468944550704,11.142486633173917,13.74622558811071,9.621719472448603,2.29344649293619,3.6501940186868893,3.8194791215131594,3.716332590692504,2.5724398324960416,3.716332590692504,3.8194791215131594,30.369036838027714,21.622590249577858,22.456916630718343,26.105557437623773,22.456916630718343,21.622590249577858,0.0001533630126184793,0.01967228218781296,0.013958421842546686,2.059931207942789e-05,0.013958421842546686,0.01967228218781296,30.369190201040333,21.64226253176567,22.47087505256089,26.105578036935853,22.47087505256089,21.64226253176567
-0.16160445792819653,-0.024277935664281002,-0.18737571183089352,0.1630324813041155,-0.021277111696458295,0.10157596667002854,1154.2168300150017,19.236947166916693,0.5000953122016952,0.0,15.199014556385574,10.882967027981207,16.613520125902305,15.954327088246028,21.43294993133744,14.946881248946589,2.0082675685542757,-8.448201674186285,-5.433729005674547,-8.272987364867232,-7.455160919396713,-10.37785707003117,-6.819849901392524,6.7508128821992885,5.449238022306661,8.340532761035075,8.499166168849316,11.05509286130627,8.127031347554066,2.008268976055385,3.532525282546019,3.6611964924781955,3.630320217452815,2.4077696432814215,3.630320217452815,3.6611964924781955,23.639596609733527,16.887736410390342,17.647669394559554,15.126805913283274,17.647669394559554,16.887736410390342,3.6473926692259795e-06,0.013245354726710337,0.01910680480536394,1.6650686548436155e-06,0.01910680480536394,0.013245354726710337,23.639600257126197,16.900981765117052,17.666776199364918,15.12680757835193,17.666776199364918,16.900981765117052
-0.1494913958941919,-0.013631973413307042,-0.1650898991505415,0.239606064216466,-0.0038317618542854097,0.1359304024921344,1169.742237110821,19.495703951847013,0.4848921537305508,0.0,12.890303484529412,12.018580978726987,15.749232951722455,17.087178715813703,24.316306424341853,16.640861123827,1.620571531908799,-7.39004243291884,-5.339094509778794,-7.792827823656121,-7.738373826288629,-10.570080836231142,-8.214892151294114,5.500261051610573,6.679486468948193,7.956405128066334,9.348804889525075,13.74622558811071,8.425968972532889,1.6205729394099084,3.955781984147645,4.2471085235609785,4.076859456070699,2.393257705252705,4.076859456070699,4.2471085235609785,24.825431911586765,20.47192610696358,19.52754709850714,16.956809165268112,19.52754709850714,20.47192610696358,3.2364980147914224e-05,0.009155782753515205,0.021372419698671426,2.0892303091990527e-05,0.021372419698671426,0.009155782753515205,24.825464276566912,20.481081889717096,19.54891951820581,16.956830057571203,19.54891951820581,20.481081889717096
-0.13612113699335782,-0.026199391014307027,-0.17996221338135318,0.25692282144385387,0.050210347458651834,0.0951024509940549,1024.2812936170728,17.07135489361788,0.4138994476556711,0.0,12.794107189869147,9.3688150936535,15.077009594026974,15.482305576759485,18.453481555232294,15.94333999887641,1.6022771370086355,-6.81286466495499,-4.771287534406083,-7.792827823656121,-7.360756617099399,-9.801185771430143,-6.321620526427808,5.9812425249141565,4.597527559247418,7.284181770370853,8.121548959660085,8.65229578380215,9.621719472448603,1.602278544509745,3.127879525874084,3.5706393300083685,3.3709307242528848,2.2128253967918137,3.3709307242528848,3.5706393300083685,21.109713032577922,15.173316071956412,14.235444152280165,20.892544711551956,14.235444152280165,15.173316071956412,2.0289337314738365e-05,0.019044360110474456,0.021197447070279853,1.911140581123405e-05,0.021197447070279853,0.019044360110474456,21.109733321915236,15.192360432066886,14.256641599350445,20.89256382295777,14.256641599350445,15.192360432066886
-0.21780593204602633,-0.03200926479941855,-0.1920272593164049,-0.12737073179193797,-0.13378956448156062,0.240548333644864,1224.8237074272224,20.413728457120374,0.4760689452108536,0.0,22.509932950596628,17.50738174066511,17.86193493305091,23.317862667436717,32.581928370956646,32.68384699769675,1.584086590387735,-13.258016407219886,-7.51568791537496,-9.233306447289085,-10.759311499802829,-15.375674991239745,-15.28974927579583,9.25191654337674,9.991693825290149,8.628628485761825,12.558551167633889,17.206253379716905,17.39409772190092,1.5840879978888445,4.520633560925473,4.558198797361356,4.562556565111568,3.1652533886636514,4.562556565111568,4.558198797361356,40.137190726695586,23.04615258363589,28.42053443628233,31.867371057639357,28.42053443628233,23.04615258363589,4.59458642954047e-06,0.020663999158163394,0.004572181239094285,2.119382084653232e-05,0.004572181239094285,0.020663999158163394,40.137195321282015,23.066816582794054,28.425106617521426,31.867392251460203,28.425106617521426,23.066816582794054
-0.18531601258031088,-0.027829319741860703,-0.13828925649315948,0.018027922814228273,0.002260364369068274,0.056285981620811006,1042.5239580059965,17.37539930009994,0.5295982450458743,0.0,15.776192324349426,12.491753458204307,17.28574348359741,20.58013790081482,15.666236945327498,16.242277623855237,2.3373032547828387,-8.736790558168211,-5.528363501569936,-9.809497896742188,-9.720864174532457,-6.821717395324997,-8.01560040130823,7.039401766181214,6.963389956634371,7.476245586855223,10.859273726282362,8.8445195500025,8.226677222547007,2.337304662283948,3.2655989373976477,4.328499084969812,3.181789427232741,3.0131252625814584,3.181789427232741,4.328499084969812,18.57550770688907,19.607033283804448,16.53009199291007,27.088009623917827,16.53009199291007,19.607033283804448,8.310293362390198e-05,0.018393482424306867,0.014464261718053676,3.554369268249369e-05,0.014464261718053676,0.018393482424306867,18.575590809822693,19.625426766228756,16.544556254628123,27.08804516761051,16.544556254628123,19.625426766228756
-0.20072820812283299,-0.016892967837085757,-0.14271828448576243,-0.04434061319041901,-0.05492277520672355,0.1161166565213102,1121.028461593634,18.68380769322723,0.6764676597246926,0.0,20.2974181734011,17.980554220142796,18.053998749535648,27.09403475932901,25.277425255343566,28.199782623012737,2.4038693708987764,-10.564520156721157,-6.853246444106869,-8.657114997835974,-11.703354522775903,-9.22451447282873,-14.093998775880124,9.732898016679943,11.127307776035927,9.396883751699674,15.390680236553106,16.052910782514836,14.105783847132615,2.403870778399886,3.627198458410187,4.218037301033824,4.220269703073905,3.639717454200499,4.220269703073905,4.218037301033824,31.932510663527392,23.96861938338865,28.2889492079345,34.044608792757295,28.2889492079345,23.96861938338865,1.1050782652843871e-06,0.013709929091981002,0.023445258423102345,4.896423145162032e-06,0.023445258423102345,0.013709929091981002,31.932511768605657,23.98232931248063,28.312394466357603,34.04461368918044,28.312394466357603,23.98232931248063
-0.6277202409252081,-1.3836249400032787,-0.4166948152812761,-0.331986064761767,-2.1897180414032436,0.24385107442559747,1055.1256816055795,17.58542802675966,1.5363824552784116,0.0,30.590421702092435,29.242059231705923,29.673859646842473,26.149991736355933,32.77415213715699,43.84418499690992,3.1636166895050826,-15.951512657718238,-17.925482463878854,-16.339667657212647,-13.969057777911276,-18.73959089974558,-21.36814765036733,14.638909044374197,11.316576767827067,13.334191989629824,12.180933958444657,14.034561237411411,22.47603734654259,3.163618097006192,9.327894658609098,7.592829487204364,9.01680387825326,6.682526582537834,9.01680387825326,7.592829487204364,54.90428360075164,30.977786243440303,39.738917414122234,42.85726086422862,39.738917414122234,30.977786243440303,0.00029325582674699646,0.006857358019653578,0.011884442403661367,5.035633126301842e-06,0.011884442403661367,0.006857358019653578,54.90457685657839,30.984643601459958,39.7508018565259,42.857265899861744,39.7508018565259,30.984643601459958
-0.15855981667845015,-0.08666519217750142,-0.2897232100109386,-0.13441264103374811,-0.08679416535939816,-0.04637128876420025,981.1534355290554,16.35255725881759,0.6171906946520017,0.0,15.96858491367109,13.154194929473135,17.093679667113427,19.636094877841373,21.336838048236714,19.23165387364471,2.0184921919015575,-8.448201674186285,-5.812266989256477,-8.657114997835974,-10.948120104397448,-9.416738239029078,-10.506747276132986,7.520383239484806,7.341927940216658,8.436564669277452,8.687974773443925,11.920099809207636,8.724906597511723,2.018493599402667,3.04388900476225,3.4044357158472014,3.036911898567648,2.8409431670879615,3.036911898567648,3.4044357158472014,27.94895456708428,19.503784805428392,17.26788285427859,26.149303718675366,17.26788285427859,19.503784805428392,4.2894008798755046e-05,0.008547559108435633,0.007733169207568526,1.9053072538022242e-06,0.007733169207568526,0.008547559108435633,27.94899746109308,19.512332364536828,17.275616023486158,26.14930562398262,17.275616023486158,19.512332364536828
-0.1532317422777496,-0.03682131905563136,-0.21087301960281388,-0.0029180966730576177,-0.037423760342088545,-0.09304467434908001,1043.1810606301462,17.386351010502437,0.4891769126181253,0.0,10.485396118012986,8.706373622385039,16.421456309417938,15.104688367570256,12.782880452321947,11.16033799921317,1.9878962080691285,-5.369920245044984,-4.014211567242231,-8.465051181351603,-7.455160919396713,-6.341157979823942,-4.527994776554044,5.115475872968003,4.692162055142807,7.956405128066334,7.649527448173544,6.441722472498006,6.6323432226591255,1.987897615570238,2.7981911475314214,3.576430019939826,2.790704521350093,2.2975485930557973,2.790704521350093,3.576430019939826,15.825607268625355,17.363714402053613,13.638765434305524,21.501674412560856,13.638765434305524,17.363714402053613,2.7079663463436265e-05,0.009395178812480701,0.005458509444138528,1.3568748095882377e-05,0.005458509444138528,0.009395178812480701,15.825634348288817,17.373109580866092,13.644223943749664,21.50168798130895,13.644223943749664,17.373109580866092
-0.38658907133463066,-0.10711044671354358,-0.15046580053476136,-0.17368252463871345,-0.29082117097766125,0.2543116694400913,1110.692119079211,18.511535317986848,0.51006915880863,0.0,18.469688574848533,15.614691822755852,19.39844546492624,19.82490348243561,25.75798467084462,36.96861962239449,2.1221663392140853,-9.794949799435646,-9.029839849703036,-10.961880795648788,-10.004077081424,-14.030108627837333,-18.777354900550023,8.674738775412887,6.584851973052816,8.436564669277452,9.82082640101161,11.72787604300729,18.19126472184447,2.1221677467151947,6.806793196266086,6.45321357344818,5.75773956634811,4.697402514490018,5.75773956634811,6.45321357344818,35.87192418400453,28.806007286345142,25.07722493659254,26.47267760263531,25.07722493659254,28.806007286345142,1.3168389656037505e-05,0.03220778990616678,0.023803262820277758,6.685520427646141e-05,0.023803262820277758,0.03220778990616678,35.871937352394184,28.83821507625131,25.101028199412816,26.47274445783959,25.101028199412816,28.83821507625131
-0.17099321483801116,-0.030245205976033012,-0.20783998827601943,0.006464263731464579,0.010352127630941621,0.05719062284082325,1300.188869072123,21.66981448453538,1.0100694521200224,0.0,13.852266431136592,13.248829425368537,16.70955203414431,15.765518483651402,19.030152853832945,13.252901374065766,1.998068907276794,-7.486238727579863,-6.001535981047627,-8.849178814320343,-7.360756617099399,-7.590612460125996,-5.424807651490926,6.366027703556727,7.247293444320912,7.860373219823964,8.404761866552002,11.43954039370695,7.828093722574841,1.9980703147779035,3.2211748251439762,3.4813542162163347,3.5726594650245938,3.2501692438384797,3.5726594650245938,3.4813542162163347,24.036609889488,16.33121416639119,19.686355514513544,22.752299803502602,19.686355514513544,16.33121416639119,1.801723275440814e-05,0.005703058018028206,0.01790549334004618,3.0924771866835954e-05,0.01790549334004618,0.005703058018028206,24.036627906720753,16.33691722440922,19.70426100785359,22.75233072827447,19.70426100785359,16.33691722440922
-0.15276948935033988,-0.0266285815596041,-0.19477141694270772,0.05238229984487179,0.02717909598072551,0.054930905026580185,1159.2585715725343,19.320976192875573,1.0732659858896516,0.0,12.986499779190058,11.072236019772358,16.13336058469082,16.520752902029866,17.58847460733056,12.057150874150443,1.9208225816222066,-7.19764984359756,-4.865922030301474,-8.080923548382485,-7.266352314802095,-7.110053044625318,-5.723745276470142,5.788849935592499,6.206313989470884,8.052437036308335,9.25440058722777,10.478421562705243,6.333405597680301,1.920823989123316,3.2319547005674325,3.853055760226781,3.3232997633503807,3.024210057870608,3.3232997633503807,3.853055760226781,22.14324106141345,16.21908701946918,18.954152291161254,21.329024894651557,18.954152291161254,16.21908701946918,1.3182194756322652e-05,0.017951738392145727,0.016447573920529455,3.842993656838489e-05,0.016447573920529455,0.017951738392145727,22.143254243608204,16.237038757861324,18.970599865081784,21.329063324588127,18.970599865081784,16.237038757861324
-0.22606701687832872,-0.02162596649499412,-0.164194289794316,-0.10168169411652277,-0.004323668740983958,0.0898007453801717,1064.700549429306,17.7450091571551,0.7317730368085505,0.0,17.411529333581086,13.438098417159319,18.822254015472744,21.524180923787885,21.625173697537406,32.18561762273164,1.8319924134360774,-9.698753504775,-6.190804972838407,-10.48172125443767,-10.287289988316294,-10.76230460243148,-15.389395150788772,7.712775828806087,7.247293444320912,8.340532761035075,11.23689093547159,10.862869095105925,16.796222471942873,1.8319938209371869,5.076313621346945,5.3878275095987425,4.576677667625476,3.853067428548419,4.576677667625476,5.3878275095987425,29.882632867916286,24.45195845427162,21.745090276596063,27.66832803813996,21.745090276596063,24.45195845427162,1.7911792709046637e-05,0.022875300118079783,0.0187084479925579,1.3909038091244885e-05,0.0187084479925579,0.022875300118079783,29.882650779708996,24.4748337543897,21.76379872458862,27.668341947178053,21.76379872458862,24.4748337543897
-0.15438036020477766,-0.018872450905925403,-0.18124941806575315,-0.03054609020408008,0.026398047165752375,-0.041671057825879286,1069.6517973869709,17.827529956449514,0.6635944603633855,0.0,12.890303484529792,10.504429044399284,17.38177539183979,18.503243250273684,13.647887400223691,11.558921499185335,1.8417585838441746,-6.524275780973063,-5.433729005674547,-9.041242630804716,-9.909672779127066,-6.148934213623603,-5.424807651490926,6.366027703556727,5.070700038724738,8.340532761035075,8.59357047114662,7.498953186600088,6.134113847694409,1.841759991345284,2.7272134762790206,3.3302320475237597,2.528312523130425,2.7432967736882476,2.528312523130425,3.3302320475237597,18.683490373018202,16.636675954870476,14.497509271653993,23.003686389091683,14.497509271653993,16.636675954870476,1.3046832507468409e-05,0.0054105884318904765,0.008153078223247387,4.169307121881793e-06,0.008153078223247387,0.0054105884318904765,18.68350341985071,16.642086543302366,14.50566234987724,23.003690558398805,14.50566234987724,16.642086543302366
-0.1628392247339737,-0.007418665010793083,-0.17483363915695713,-0.053839664331803316,0.020878883161221055,-0.041831747109667757,1088.763422699957,18.146057044999278,0.6649646159296327,0.0,17.219136744259806,12.964925937681993,16.901615850629057,20.768946505409424,20.087383567934637,12.057150874150443,1.7835509924427917,-9.50636091545372,-5.528363501569936,-8.272987364867232,-9.532055569937835,-6.437269862923923,-5.923037026456034,7.712775828806087,7.436562436112057,8.628628485761825,11.23689093547159,13.650113705010716,6.134113847694409,1.7835523999439011,2.9396986169229913,3.9211867905703914,3.4942363793503093,3.2840690923643128,3.4942363793503093,3.9211867905703914,22.309208634469012,19.865102944168346,22.294616258674125,23.0157737529365,22.294616258674125,19.865102944168346,5.706168734775918e-05,0.011488458280767088,0.012488452143811819,4.902723809077636e-05,0.012488452143811819,0.011488458280767088,22.30926569615636,19.87659140244911,22.30710471081794,23.01582278017459,22.30710471081794,19.87659140244911
